product_id,title,content
5813,【沙巴刺激體驗】Zip Borneo 高空飛索 - KKday,KKday 隆重推出 Zip Borneo 沙巴最新的探險旅遊據點景區！Zip Borneo 位於距離亞庇市中心僅一小時車程， 座落在一座青翠山谷，有一條清澈河流穿越其中，原本就擁有天賦豐沛自然探險地勢條件的九魯鄉。在這裡，您可以盡情享受空中飛翔的刺激快感！
9880,0,0
9885,0,0
32367,0,0
20119,沙巴 Mari-Mari 文化村半日遊、克里亞斯紅樹林遊船｜Mari Mari Cultural Village＆ Klias River Cruise - KKday,走進馬里馬里文化村，你可以體驗原住民的日常生活和文化、品嘗南島風味私釀米酒、欣賞傳統舞蹈表演，在旅程中體驗沙巴原住民部落文化，到了傍晚搭乘紅樹林遊船，探索螢火蟲的家。
32661,0,0
31413,包車二日遊怡保、金馬崙高原｜吉隆坡出發 - KKday,KKday 提供馬來西亞包車服務，由中英粵三語司機兼導遊帶領，暢遊入選為亞洲最佳旅遊地點的怡保（Ipoh）、金馬崙高原（Cameron Highlands），單人也可成行，輕鬆遊覽霹靂洞與舊街等等據殖民特色的景點。省去繁瑣交通規劃，還能搭乘專屬舒適座車，絕對是你暢遊大馬的最佳選擇
35571,0,0
26385,Grand Canyon West Rim Hoover Dam Seven Magic Mountains Day Tour - KKday,"At less than 3 hours from Las Vegas, the Grand Canyon West makes a great day trip.  Come visit one of the seven wonders of the world on this"
22643,San Francisco Guided City Tour (Afternoon)_PARTNER - KKday,"Do more on this fully guided San Francisco city tour. You’ll see San Francisco attractions like Presidio, Haight-Ashbury, Chinatown, Coit To"
17896,澳洲墨爾本近郊 | Skydive Australia 亞拉河谷極限運動高空跳傘體驗 - KKday,"透過 KKday 預訂澳洲墨爾本近郊亞拉河谷 Yarra Valley 高空跳傘極限運動體驗，提供從墨爾本出發免費接駁服務！專業教練帶您從 15,000 英尺的高空一躍而下，以不同角度俯瞰亞拉河谷及其周遭知名景點。"
29106,0,0
25207,【熱門景點包車一日遊】鶯歌老街、勝興車站、鎮瀾宮、宮原眼科 （台北出發） - KKday,從台北市區自行指定地點出發，在專業且親切司機的帶領下，開啟一日私人專屬包車服務暢遊北台灣，最後在台中市區飯店或夜市下車，是台北到台中CP值最高的選擇！
11153,日本包車京都一日遊｜美山＆天橋立＆宇治三條景點線路任選｜大阪・京都出發 - KKday,事前預訂京都包車旅遊帶你一天之內走訪美山、天橋立、宇治！大阪 / 京都皆可出發，京都府內景區經典線路，可供選擇！輕鬆前往京都人氣景點！長達 10 小時的超值包車最適合同行者中有長輩、沒時間做功課調查轉乘路線的你最佳的選擇，中文司機隨行，皆為具日本合法執照的車輛，全部含交通保險，溝
18941,泰國芭達雅包車來回曼谷市區 - KKday,立即預訂芭達雅包車，輕鬆往返曼谷、芭達雅，可自由選擇芭達雅機場或曼谷市區飯店出發！私人專屬包車提供兩款車型，你可依人數與天數需求，規劃自己的客製行程
22736,【加州遊樂園共乘】樂高樂園-飯店來回接送服務 - KKday,預訂樂高樂園共乘接送服務，省去舟車勞頓的麻煩，更不用費心規劃交通，輕輕鬆鬆暢遊加州樂高積木樂園，沉浸在樂園的歡樂氣氛中！
25198,【熱門景點包車一日遊】龍山寺、南寮漁港、海天一線風景區、草悟道（台北出發、台中結束） - KKday,從台北市區自行指定地點出發，在專業且親切司機的帶領下，開啟一日私人專屬包車服務暢遊北台灣，最後在台中市區飯店或夜市下車，是台北到台中CP值最高的選擇！
25188,【熱門景點包車一日遊】國父紀念館、鯉魚潭水庫、審計新村、高美濕地（台北出發、台中結束） - KKday,從台北市區自行指定地點出發，在專業且親切司機的帶領下，開啟一日私人專屬包車服務暢遊北台灣，最後在台中市區飯店或夜市下車，是台北到台中CP值最高的選擇！
23443,0,0
22781,台北淡水｜看見台灣 齊柏林空間展覽預售門票 - KKday,立即購買「看見台灣」導演－齊柏林空間展覽門票，跳過排隊人潮・輕鬆入場！齊柏林導演的空中攝影影像裡，帶著滿滿的故事、感動與驚喜。然而，以往的展覽來不及讓更多人一起參與，於是齊柏林空間應運而生：讓你置身在淡水的場館裡，就能感受紀實攝影背後的人文深度和環境關懷。齊柏林空間，帶你翻越內心
30613,【平溪獨特體驗】波麗士天燈館電子天燈券 - KKday,讓心中小小的願望，在夜空下冉冉上升吧！你親手寫下的祝福，將透過9公尺高的天燈造型玻璃帷幕以及近20萬顆LED燈，在夜空相襯下顯得閃閃發亮，靜靜感受這令人心動的時刻，這將是畢生難忘的夜晚。
31378,【桂林景點】疊彩山門票 - KKday,疊彩伏波景區坐擁桂林環城水系兩江四湖之間，“兩江四湖 象山景區” 的核心遊覽區域，同時也是世界旅遊組織推薦的遊覽勝地。景區轄管的伏波山、疊彩山，是桂林經典的“三山兩洞一條江”中兩座名山，也是一處千年勝地。
30889,上海景點｜外灘星空錯覺藝術館 - KKday,打卡抖音最熱的上海星空錯覺藝術館，體會各式主題3D錯覺藝術，讓你進入一段浩瀚宇宙的魔幻空間！
22742,【探訪中國河南太上老君修煉之地】老君山風景區門票＋纜車門票 - KKday,老君山因道教尊稱為太上老君的李耳（即老子）曾在此山修煉故取其名，自古以來是各地香客朝拜要地也是道教主流全真派聖地；現為中國國家5A級景區、國家級自然保護區、世界地質公園、國家地質公園。老君山是八百里伏牛山主峰，風景壯麗絕對值得探訪。
27458,【官方授權】日本環球影城水花遊行溼淋特別區域入場券 - KKday,這個夏天，以充滿冰冷之雪的涼爽時尚表演秀，感受沁涼的滋味！參加環球影城水花遊行體驗可以豪邁的玩水，徹底清涼。另外，無論是乘車遊、表演秀甚至是街頭，只要待在園區之中的任何地方都會有雪花、冰水朝你進行攻擊，得到爽快、狂熱的感覺，而且永不停歇！就盡情讓自己溼淋，徹底狂歡，享受這裡獨有「
22352,【大阪人氣浪漫夜景】梅田空中展望台入場券 - KKday,距離梅田車站附近，矗立著一座梅田天空大樓，除了擁有非常現代的外型設計，頂樓更是來到大阪必須造訪的人氣景觀聖地。從手扶梯往上開始便是一段驚奇，樓頂更能透過360度圓形步道觀賞整個大阪市區，不管白天或夜景都是美得不可勝收。
23039,韓國首爾｜新村 NextEdition 密室逃脫門票 - KKday,現在預約新村 NextEdition 密室逃脫門票，跳過排隊人潮・輕鬆入場！看了韓國綜藝節目《大逃出》、《Master Key》也覺得技癢想挑戰一下嗎？是不是覺得韓國密室逃脫的關卡設計更勝一籌呢？快來挑戰位於新村商圈內的 NextEdition。以電影為故事背景，發展出四種不同主
29826,韓國首爾｜南山 N 首爾塔 Ryan Cheezzzball Adventure VR 遊戲體驗券 - KKday,立即訂購 Ryan Cheezzzball Adventure VR 遊戲體驗券，跳過排隊人潮，輕鬆入場！2019 年，於首爾著名景點－南山 N 首爾塔旁，建立了一座 Kakao Friend 主題樂園－「Ryan Cheezzzball Adventure VR 主題樂園」，R
18206,韓國首爾｜Running Man 主題體驗館門票 - KKday,即訂即用首爾 Running Man 主題體驗館門票，走訪海內外人氣超高的韓綜《 Running Man》主題體驗館，館內設有 6 大主題與 12 道關卡，你可體驗收集 R 幣、尋找 Running Ball 及城市追擊戰。另可加購米田共和國門票及雲霄飛車VR體驗，前往首爾第一家
2716,韓綜拍攝景點｜江村金裕貞鐵道自行車 Rail Bike 電子門票 - KKday,事先透過 KKday 預訂江村鐵道自行車門票，出示電子憑證確認號即可體驗！你可與好友或另一伴一起在景色優美的舊鐵道沿線欣賞特色景緻，深入知名韓國綜藝節目《Running Man》與《我們結婚了》的取景地，還可穿過「VR 體驗隧道」和「泡泡隧道」，感受科技潮流，享受繽紛可愛的奇幻旅
30513,0,0
4598,【和沙巴動物們交朋友】洛高宜（Lok Kawi）野生動物園之旅 - KKday,探訪沙巴最大的野生動物園，近距離接觸長鼻猴、長角牛、馬來熊等等各種獨特的婆羅洲野生動物，當然也不能錯過和大象以及溫和的馬來蟒蛇互動的機會哦！跟著 KKday 一起來探索吧！
2566,0,0
9829,【泰國必看表演】曼谷孔劇 Khon 門票 - KKday,泰國人民的生活方式是多姿多彩的，顯示出其獨特的民族文化。泰國人能歌善舞，民間舞蹈舞姿優美。在所有的泰國傳統表演藝術之中，泰國民族歌舞表演極為走紅，最著名的首推戴著面具演出的舞蹈孔劇（khon），尤其受到歡迎。
21221,【清邁友善大象體驗】大象保護園區、大象便便環保紙公園 - KKday,在清邁大象自然保護區（Kanta Elephant Sanctuary）與溫馴友善的大象近距離接觸、協助餵食、玩耍和洗澡，了解有關大象的知識與當地居民的生活，而在大象便便環保紙公園（Elephant Poo Poo Paper Park）體驗將大象便便製作成紙的過程，提倡回收再利
33306,0,0
34799,0,0
11018,【回到中世紀】奧地利維也納莫札特古裝音樂會 - KKday,來到維也納，利用兩小時的閒暇之餘，來場歐洲中世紀風情的音樂會吧。
17904,0,0
34645,【歐洲第三大教堂】米蘭大教堂免排隊套票（含登頂＋地下遺跡＋導遊導覽） - KKday,米蘭大教堂（Duomo di Milano）雄偉矗立在主教座堂廣場 （Piazza del Duomo）中心，與艾曼紐二世迴廊（Galleria Vittorio Emanuele II）比鄰而居。這座經典哥德式建築風格的曠世傑作，前後建造長達六個世紀。深入探訪教堂內觀、地下遺跡
7000,0,0
21212,【快速通關】葡萄牙辛特拉宮門票 - KKday,提前於 KKday 購票，跳過排隊購票的隊伍，您只需出示電子憑證即可進入葡萄牙國王所居住的奢華宮殿，遊走於典雅兼具設計細節的各大展廳，為自己帶來一趟驚奇的文化巡禮。
28829,0,0
6974,美國紐約 | Sleep No More 表演門票 - KKday,Sleep No More 一齣好評不斷的紐約戲劇，喜歡表演藝術的您不容錯過！顛覆以往看戲習慣，您必須穿上舒適好走的跑鞋，跟著演員奔跑在曼哈頓雀兒喜區的「 The McKittrick Hotel 」。特殊場景加上演員貼近演出，神秘現代舞劇長達 3 小時絕無冷場！
20105,【2020 紐約時代廣場跨年】 Applebee’s Neighborhood Grill & Bar 跨年通行證 - KKday,事先預訂 2020 紐約時代廣場 Applebee's Neighborhood Grill &amp; Bar 跨年通行證，你可以不必提早進場排隊，自由進出時代廣場封鎖區域，並在時代廣場戶外專屬區域與來自世界各地的遊客一起倒數，近距離觀看巨大水晶球降洛，不受人潮與天氣影響行程，
3922,諾氏草莓樂園一日門票（Knott's Berry Farm） - KKday,不要懷疑！曾經被評為美國最佳主題遊樂園的諾氏草莓樂園，絕對是一座超級有趣又好玩的遊樂園，靈魂人物正是可愛討喜的史努比，喜歡史努比的你千萬不能錯過！
29691,0,0
21208,休士頓城市通行證 HOUSTON CityPASS｜任選五大必去景點 - KKday,省去現場排隊購票與比價的時間，有了休士頓城市通行證 HOUSTON CityPASS，你能依照自己的步調，輕鬆遊覽太空中心、市中心水族館 、休士頓自然科學博物館、休士頓動物園、休士頓美術館、休士頓動物園、休士頓兒童博物館等必遊景點。
18668,【深訪藍山國家公園】藍山景觀世界纜車無限次套票（含步行棧道） - KKday,提前預訂藍山景觀世界纜車套票（Scenic World），享有比現場購票更優惠的價格，你可以無限次乘坐三種纜車，盡情俯瞰藍山三姐妹峰、傑米遜山谷、卡頓巴瀑布等壯觀自然奇景，體驗世界上坡度最陡的森林火車，感受沿著懸崖前進的刺激感，從空中、樹叢和岩層的不同角度，盡覽藍山國家公園的絕景
30520,0,0
20446,0,0
22391,【全球首座 3D 主題公園】普吉島 Tribhum Theme Park 門票 - KKday,普吉島 3D 漫遊探險主題公園 TRIBHUM: The Mystical Three Worlds，位於普吉島 Central Phuket，結合虛擬實境及聲光科技，旅客將可以進入神秘的三個世界：銀山、水下世界、魔法森林，展開精彩刺激的冒險。
28702,0,0
24841,峇里島野生動物園特色體驗｜Bali Safari & Marine Park - KKday,佔地廣達 40 公頃的峇里島野生動物園（Bali Safari &amp; Marine Park），擁有多達數百種動物，搭乘 4 X 4 越野車，深入探索動物的家，還有多種豐富設施與活動，如：水族館、兒童水上樂園、騎乘大象體驗、動物表演秀等，適合全家大小一起同歡，來一趟腎上腺素
32302,0,0
26371,【杜拜黃昏沙漠之旅】日落駱駝騎乘體驗（45分鐘）＋BBQ烤肉 - KKday,參加此行程體驗杜拜最經典的沙漠之旅，除了在黃昏下騎乘駱駝散步，您還將參與水煙體驗、穿著傳統阿拉伯服飾以及與獵鷹互動拍照等傳統活動，並於沙漠中邊欣賞正統肚皮舞蹈邊享用道地 BBQ 烤肉美食，在滿天繁星的星空下度過獨特的沙漠之夜。
20764,【奧地利音樂盛宴】維也納美泉宮古典音樂會（可搭配美泉宮自助導覽） - KKday,事先購買美泉宮音樂會門票，不需現場排隊購票，還可以彈性選擇提前進入美泉宮自助導覽。作為音樂之都，維也納在歐洲的古典音樂史上有著舉足輕重的地位。在巴洛克式的美泉宮橙廳聆聽優雅的古典音樂，震撼的管弦樂隊演奏著音樂巨匠莫札特與小約翰·史特勞斯的經典歌劇曲目；男中音與女高音和諧的歌聲搭配
19926,0,0
22049,0,0
23956,0,0
22413,0,0
25715,0,0
3534,【台北/新北一日遊】陽明山賞櫻、淡水賞夕陽、漁人碼頭、紅毛城 - KKday,欣賞滿開遍佈的陽明山櫻花，感受春天的到來；接著來到淡水看著夕陽的光影在搖曳的水面上閃閃發亮，海面上忙碌的漁船及情人橋上的人影，都構成了美麗的畫面，除了讚嘆就只剩下浪漫了！北部網美秘境
24876,高美濕地 | 交通接駁車接送 | 台中市出發 - KKday,立即訂購高美濕地通接駁車接送，輕鬆前往台中日落景點欣賞高美濕地夕陽！去程自由選擇宮原眼科或台中高鐵站上車，下車地點可選擇逢甲夜市或高鐵站！
35595,0,0
18429,【親子同樂去】花蓮太魯閣峽谷 海洋公園二日遊 - KKday,從市區飯店或火車站接駁直達花蓮海洋公園，暢遊花蓮最熱門的八大主題樂園，看海豚、海獅精彩的表演，度過精采歡樂的一天！隔天再到超人氣的太魯閣國家公園，遊覽砂卡噹（神秘谷）、燕子口、天祥、七星潭等熱門景點，欣賞壯麗的地質景觀與大自然的鬼斧神工。
18173,0,0
33746,【大邱汗蒸幕體驗】大邱漢拿汗蒸幕 Halla Spa Land 入場券 - KKday,大邱最具代表性的汗蒸幕－漢拿汗蒸幕 Halla Spa Land，距離大邱機場只要 20 分鐘的距離，館內設施從地下一樓至四樓，包含桑拿、汗蒸幕、健身房等，還有多樣飲食可供選擇，環境非常的寬敞乾淨，設備也非常的高級，可以在這裡盡情的休息以及放鬆，療癒平常累積的疲勞，來到大邱，一定
22876,【暢遊維多利亞港】香港張保仔號日間船票 - KKday,來到香港不能錯過維多利亞港兩岸景色，張保仔號每小時穿梭於尖沙咀、中環、灣仔及紅磡，乘客可憑同日船票，不限時間地點，無限次上下船，亦可以選擇在船上任意逗留，或離船登岸到著名景點星光大道、金紫荊廣場、海事博物館以及紅磡周邊地區遊覽。
10380,0,0
30347,0,0
33214,0,0
34092,0,0
19604,【亞洲最大漫威樂園】泰國漫威基地門票 The Marvel Experience - KKday,事先預訂曼谷全新開幕、亞洲最大漫威主題樂園門票，享有比現場更優惠票價，在占地 1 萬平方公尺的樂園盡情滿足所有漫威迷的英雄夢！你可透過 VR 虛擬實境和 3D 環繞音效等互動式科技，以超真實的方式體驗超級英雄的劇情，共同演繹《復仇者聯盟》。
27664,【普吉島海生館】尼莫海豚館 Dolphins Bay Phuket 表演門票 - KKday,在普吉島遇見聰明可愛的海豚。普吉島尼莫（Nemo）海豚館（Dolphins Bay Phuket）是目前世界上最現代化及最大的海豚館之一，在這裡你可以欣賞到海豚與馴獸師絕佳默契的合作與演出，還有機會在表演後與海豚合影。
17886,0,0
20035,【 2019 年清邁國際水燈節】萬人施放天燈門票 - KKday,位於清邁的「 萬人天燈施放 」是泰國水燈節的高潮之一，門票歷年總是迅速的銷售一空。由 KKday 專人預訂門票，帶領你體驗清邁最壯觀、美麗的感動盛事。
25109,0,0
19757,0,0
19460,0,0
29981,【暹粒特色表演】NPA 排雷犬表演門票 - KKday,由於特殊的戰事背景，柬埔寨當地有聰明的排雷犬協助檢測戰爭遺留爆炸物，行程中你可以拜訪這邊優秀的英雄狗狗，認識他們的訓練過程和日常排雷工作，愛狗人士更可以在這裡獲得滿滿的療癒。
33629,0,0
8816,【暹粒特色】洛莎那百老匯秀 - KKday,洛莎那百老匯秀是暹粒最具特色的一項表演之一，精采絕倫的歌舞秀絕對能讓你回味無窮！
29892,0,0
22910,【暢遊杜拜】iVenture 杜拜自選景點 / 無限景點通行證 - KKday,透過KKday訂購 iVenture 杜拜自選景點 / 無限景點通行證，比現場購買還優惠 ！可以選擇多個熱門景點盡情暢遊，包括哈里發塔、杜拜室內跳傘、杜拜水族館等，隨卡還送導覽手冊，讓您一卡在手輕鬆玩遍杜拜。
33303,阿聯酋迪拜樂高主題樂園門票. - KKday,在迪拜樂高主題樂園享受一整天的歡樂. 探索公園的六個不同主題土地。. 體驗40多種以樂高為主題的遊樂設施和景點.
33918,【義大利地標景點】米蘭大教堂登頂免排隊門票（含導遊導覽） - KKday,來到具有時尚之都之稱的米蘭，千萬不可錯過位於市中心的米蘭大教堂！此為歐洲最獨特的教堂之一，亦是城市中最具象徵性的標誌。事先購買登頂門票，省去大排長龍的排隊人潮，享受免排隊購票的便利，搭乘電梯即可輕鬆直達大教堂屋頂露台，近距離欣賞這座世界聞名的哥德式建築代表作，還可眺望整座城市，將
23625,0,0
29684,【重現奧林匹克】希臘雅典帕那辛奈克體育場門票（含語音導覽） - KKday,帕那辛奈克體育場作為雅典的標誌性建築，不僅代表著希臘古典文化，更是希臘最顯著的歷史古蹟之一。當你來到雅典千萬不能錯過這個經典景點，其豐富的歷史與現代奧林匹克運動會的淵源息息相關，同時也是奧運聖火傳遞的起點。
20573,【現代藝術博物館】紐約現代藝術博物館 MoMA 門票 - KKday,提前預訂紐約 MoMA 現代藝術博物館門票，不需排隊購購票，現場出示電子憑證即可掃描入場，親眼見證藝術名畫，舉凡歐洲現代藝術珍藏品，亦或是電影及工業設計名作，梵谷、畢卡索、莫內等知名藝術家之作都能近距離欣賞、一睹芳澤，是現代藝術的重要場館。
29146,【關島熱門度假村】 PIC 太平洋渡假村一日券/半日券（含飯店來回接送、自助餐） - KKday,關島 PIC 太平洋島嶼渡假村是一個充滿驚奇、歡樂、探索且超乎想像的渡假村。從醒來的那一刻，便可以在杜夢灣溫和的海風中度過，或是游泳於 7 座泳池之中，暢玩多種不同的水上活動，適合全家大小或摯友一同共度歡樂時光！
22971,【玩遍墨爾本】iVenture 墨爾本自選景點 / 無限景點通行證 - KKday,透過KKday訂購 iVenture 墨爾本自選景點 / 無限景點通行證，比現場購買還優惠 ！能選擇多個熱門景點盡情暢遊，包括尤利卡88層觀景天台、菲利普島、墨爾本之星等，隨卡還送導覽手冊，讓您一卡在手輕鬆玩遍墨爾本。
20293,【雪梨歌劇院】經典名劇音樂會 GREAT OPERA HITS - KKday,在雪梨歌劇院欣賞歌劇精品，大師名曲、一線聲樂歌手的歌聲，伴隨美妙的鋼琴旋律，是您不能錯過的音樂饗宴。
33985,【暢玩樂園跨年夜】澳洲雪梨月神公園 Harbour Party 門票 - KKday,一年一度的雪梨月神公園 Harbour Party 將帶給您一個完全不同的跨年夜，您可以在樂園中暢玩遊樂設施、觀賞現場音樂演出、享受園區內美食，最後在樂園得天獨厚的地理位置近距離觀賞壯麗的雪梨跨年煙火表演，為 2019 年劃下完美的句點，迎接 2020 年的到來！
22976,【玩遍黃金海岸】iVenture 黃金海岸自選景點通行證 - KKday,過KKday訂購 iVenture 黃金海岸自選景點通行證，比現場購買還優惠 ！能選擇多個熱門景點盡情暢遊，包括體驗黃金海岸水上活動、黃金海岸賞鯨、庫倫賓野生動物保護區等，隨卡還送導覽手冊，讓您一卡在手輕鬆玩遍黃金海岸。
6358,0,0
10566,【澳洲親近無尾熊】龍柏無尾熊動物園門票 - KKday,位於澳洲布里斯本的龍柏無尾熊動物園是世界最大、最早的無尾熊保護區，也是澳洲合法抱無尾熊的首選之地。園區內可以親手餵食袋鼠以及自行加價與無尾熊擁抱合照，親眼目睹稀有的鴨嘴獸等澳洲野生動物。
20113,0,0
23597,【神戶人氣景點】有馬溫泉・太閣之湯溫泉主題樂園 - KKday,有馬溫泉為日本三大名泉之一，而「太閤之湯」是有馬溫泉裡最大的溫泉，而且是唯一以歷史探險類型為主題的溫泉主題館。除了十分有特色的黃金蒸氣三溫暖外，還有足浴，露天溫泉等多種選擇。
35876,日本長崎 | LUMINA魔幻森林 ISLAND LUMINA 門票 - KKday,位於九州長崎伊王島和平之島上的「ISLAND LUMINA」魔幻森林，是有名的夜間聲光體驗，九州長崎的「ISLAND LUMINA」特別將伊王島的文化與歷史放入聲光體驗中，全球ISLAND LUMINA 僅有六處，來九州長崎更是不能錯過。
32062,韓國大邱套票｜釜山 - 大邱往返 KTX 票券＆83 塔＆E-WORLD 夜間套票｜釜山出發 - KKday,現在訂購釜山 - 大邱往返 KTX 票券＆83 塔＆E-WORLD 夜間套票，在 KTX 釜山站領取，可以直接搭乘直接入場！搭乘釜山 - 東大邱 KTX 列車，40 分鐘快速抵達大邱，白天可以自由安排時間，在西門市場、近代歷史胡同、金光石路、桂山聖堂等大邱熱門景點遊玩，晚上可前往
35575,0,0
24535,【紐西蘭急凍體驗】基督城國際南極中心門票 - KKday,紐西蘭扮演了南極門戶與船隻補給站，位於基督城的國際南極中心更是能帶你深入了解極地生態的絕佳景點。除了可以透過風暴館與觀賞 4D 電影體驗極地的酷寒以及近距離與小藍企鵝、愛斯基摩犬互動外，旅客還能搭乘極地越野車踏上刺激冒險。就讓我們前往國際南極中心，來一場酷寒的南極風暴體驗吧！
11900,【熱帶雨林冒險】凱恩斯雨林溯溪 - 水晶瀑布 - KKday,凱恩斯極限運動新玩法，前進熱帶雨林溯溪釋放最炙熱的冒險精神！水晶瀑布位在距離凱恩斯僅25分鐘車程的原始雨林，你將在專業教練帶領下，深入凱恩斯雨林溪谷，體驗岩壁垂降、溪谷滑索、攀岩跳水，以最刺激有趣的方式探險凱恩斯熱帶雨林！
17746,【雪梨 Showboat 遊船】 澳洲雪梨典雅晚餐與遊船秀經典鉅獻 - KKday,美麗的雪梨港灣，僅僅只是在岸邊無法一覽所有的壯闊，搭乘Showboat遊船享受今生難得的奢華體驗，品嚐豐盛的晚餐、飲料以及其他娛樂，盡情在舒適的空間中，度過絢麗的雪梨之夜。
12201,【澳洲野生動物】史蒂芬港海豚和滑沙之旅 - KKday,從雪梨跟著導遊開啟一日向北海岸的旅程。前往素有“野生動物天堂”之稱的史蒂芬港與悠遊在這純淨海水裡的寬吻海豚們貼身互動。親近澳大利亞特有的爬行動物，最後在附近的斯托克頓海岸線沙丘嘗試滑沙，這樣刺激的經歷相信會讓您終生難忘。
10723,【摩頓島探險二日遊】沉船浮潛、透明獨木舟、刺激滑沙、度假村住宿 - KKday,澳洲冒險海島摩頓島二日遊，除了體驗摩頓島熱門活動，專業導遊將帶你欣賞美麗的摩頓海岬、環礁湖與蜜月灣，你還能在夜晚的營火時間感受各地旅人的熱情，留下難忘的旅行回憶。
21205,【LuggAgent 行李特工】新加坡樟宜國際機場(SIN ) － 新加坡市區飯店 行李託運服務 - KKday,提前在 KKday 預訂新加坡行李託運服務，將有親切又專業的 LuggAgent 行李特工提供託運的服務，適合回程當日想在市區繼續遊玩的旅客，替你省下尋找行李寄放處的時間，解決拖帶行李旅遊的不便，減輕旅途辛勞，省時又省力的玩遍新加坡市區！
23582,【茂宜島機場接送】夏威夷茂宜島卡胡魯伊機場（OGG）－酒店共乘接送服務 - KKday,預訂夏威夷茂宜島卡胡魯伊機場到市區飯店接送服務，將有親切又專業的英語司機提供優質服務，為乘客省下等待巴士與規劃交通路線的時間，解決拖帶行李轉乘的不便，省時又省力的往返茂宜島機場跟住宿酒店！
29508,0,0
29608,0,0
33677,0,0
33312,迪拜哈利法塔At the Top觀景臺+迪拜水族館及水下動物園 - KKday,乘坐世界上最快的電梯到哈利法塔的觀景臺. 用望遠鏡從高處看迪拜的頂級景點，包括迪拜碼頭和朱美拉棕櫚島. 在迪拜水族館及水下動物園可以看到像企鵝、海馬和水母這樣的海洋動物.
35514,迪拜畫框 - KKday,從150米高的空中俯瞰世界上最大的相框和迪拜標誌性的天際線. 見證了迪拜從一個漁村到標誌性大都市的轉變. 乘電梯到頂樓，穿過玻璃橋.
32768,0,0
30060,0,0
20662,【首爾麻浦區美食】炸雞革命·韓式炸雞餐券 - KKday,革命炸雞位在熱鬧的麻浦站，店門上印著一隻頭上帶着的帽子地雞，而那頂帽子正是韓國70、80年代韓國學生的學生貌，店內牆上還掛着以著名革命家格瓦拉肖像爲原型的漫畫像，符合其革命的主體。主打油炸至外皮酥脆、肉質鮮嫩多汁的革命炸雞，店家還提供薯條、起司條或是炸雞胗等多樣炸物可供選擇。大口
17805,韓國首爾｜ Only You 音樂劇門票 - KKday,音樂劇《Only You》是在有著「 話劇聖地 」稱號的大學路上知名的音樂劇之一。以結婚 37 年的夫妻為背景，將日常生活題材融入舞蹈搭配 90 年代輕鬆愉快的音樂，是一部適合全家一起觀賞的音樂劇。
22959,8 月限時特惠｜All the Bridge 沙龍妝感體驗 - KKday,提到韓國的印象中絕對不會漏掉的便是K-Beauty，推陳出新的韓系美妝總是令人驚艷，All the Bridhe 由專業的美妝師告訴其中奧秘，找到與個人形象、氣質最匹配的化妝方式，讓整體看起來煥然一新，韓式妝感輕易達成！選擇包含髮型套餐還可以有髮型的設計，讓整體造型可以一次到位！
33047,0,0
12184,韓國首爾、釜山｜正官庄 SPA｜全程紅蔘保養護理 - KKday,立即在 KKday 預訂韓國正官庄 SPA，明洞店、江南店、海雲台店皆鄰近地鐵站步行 8 分鐘即可抵達！韓國代表性紅蔘品牌正官庄所經營的「 正官庄 SPA 1899 」，全程使用 6 年根高麗紅蔘頂級保養品，提供臉部、頭部、髮質護理以及 SPA 按摩，絕佳的硬體設備與專業的美容團
22252,【濟州玩樂新天地】Donkey Zoo Zoo 動物園入場券 - KKday,濟州 Donkey Zoo Zoo 迷你動物園飼養著天竺鼠、龍貓、蜜袋鼯、刺蝟、小山羊等哺乳類動物，還有烏龜、蜥蜴、蛇等爬蟲類動物，在這裡，可以近距離接觸小動物，還可以親手餵食，並可以藉由與動物的近距離接觸，讓小朋友自然而然的學會照顧、保護動物的方式，既可愛又充滿教育意義！
2642,京畿道 ONEMOUNT 玩水玩雪｜海景高速滑車、水上樂園或冰雪世界（二選一）、章魚海鮮刀削麵 - KKday,ONEMOUNT 水上樂園或冰雪世界，不受天氣或季節影響，前往知名韓綜《Running Man》拍攝地 ONEMOUNT 水上樂園體驗多元設施，或在室內的冰天雪地場館裡玩耍；又可體驗人氣超高的海景高速滑車，體驗速度的快感，最後前往韓國第一家——Premium Outlet 盡情購
29659,0,0
7423,韓國無限上網卡｜ KT Olleh 4G 不限流量＋接聽、收訊功能｜韓國領取 - KKday,取卡後即可馬上體驗韓國最高速的 4G 網路，採用韓國高覆蓋率的 KT 電信，不限流量讓你周遊韓國各地上網暢行無阻。除上網功能外，還可享有韓國電話號碼，方便接聽電話和收簡訊，加值後更可開通外撥電話與傳訊息的功能，不管是旅遊、洽公，這張卡絕對是來韓國的最佳選擇。
18137,韓國上網吃到飽、通話推薦｜KT Olleh 30天以上 可加值 SIM 卡（韓國領取、寄送） - KKday,享受暢快無阻的 4G LTE 吃到飽數據之餘，同時也可無限任用韓國本地通話及簡訊，使用護照亦可開通，每月加值一次即可繼續使用。
12218,韓國 Wi-Fi 機租借｜KT Olleh 4G 高速上網 無限流量吃到飽｜台灣機場領取 - KKday,韓國旅行必備 Wi-Fi 分享器，台灣機場取機，下機即可使用 4G LTE 無上限高速上網。使用韓國電信 KT Olleh 網域，全韓國皆適用，回程紅眼班機也可在機場還機超方便！
33732,0,0
